address,place_name,relevance,longitude,lattitude
"Kumbhena Agrahara,Bangalore,Karnataka,India","Kumbena Agrahara, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.747388,13.001797
"Challaghatta,Bangalore,Karnataka,India","Challagatta, Bengaluru, Bengaluru Urban, Karnataka, India",0.999583,77.651534,12.945101
"Nyanappana Halli,Bangalore,Karnataka,India","Hall Road, 560005, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.754,77.6161694692944,13.0041613
"Indira Nagar 3rd Stage,Bangalore,Karnataka,India","New Krishna Bhavan, #33/39, Sirur Park, Bengaluru, Karnataka 560003, India",0.565035,77.571489,12.992898
"KR Garden,Bangalore,Karnataka,India","KR Garden, Bengaluru, Karnataka 560017, India",1.0,77.658686,12.95319
"Kanakadasa Layout,Bangalore,Karnataka,India","Kanakadasa Layout, Lingarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.630564,13.009431
"Mallathahalli,Bangalore,Karnataka,India","Mallathahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.489113,12.963863
"Jayamahal Extension,Bangalore,Karnataka,India","Jayamahal Extension, Jayamahal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.598535,12.999831
"Laxminarayana Layout,Bangalore,Karnataka,India","Laxminarayana Layout, Munnekollal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.712585,12.944691
"Sahyadri Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Mathikere SBM colony,Bangalore,Karnataka,India","Mathikere, Hmt Main Road, Bengaluru, Karnataka 560054, India",0.88037,77.558318,13.033745
"white field,kadugodi,Bangalore,Karnataka,India","BEML Gate, Bengaluru, Karnataka 560075, India",0.754792,77.658766,12.97166
"Bagalur,Bangalore,Karnataka,India","Bagalur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.668709,13.133187
"Vinayak Nagar,Bangalore,Karnataka,India","Vinayak Nagar, Kattigenahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.613862,13.120579
"P Krishnappa Layout,Bangalore,Karnataka,India","Krishnappa Layout, Sanjaynagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.572064,13.038883
"Crimson Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Hanumantha Nagar,Bangalore,Karnataka,India","Hanumatha nagar, Sunkadakatte, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.504925,12.985649
"Bagalakunte,Bangalore,Karnataka,India","Bagalakunte, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.506941,13.056293
"Lavelle Road,Bangalore,Karnataka,India","Lavelle Road, 560001, Ashok Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5970887,12.9688442
"Goraguntepalya,Bangalore,Karnataka,India","Goraguntepalya, Yeshwanthpur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5374,13.026772
"Rajankunte,Bangalore,Karnataka,India","Rajanukunte, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.563944,13.16919
"6th Block Rajaji Nagar,Bangalore,Karnataka,India","6th Block, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.556705,12.978609
"MLA Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Koramangala Industrial Layout,Bangalore,Karnataka,India","Industrial Layout, Begur, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.639431,12.888507
"Kyalasanahalli,Bangalore,Karnataka,India","Kyalasanahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.66281,12.798581
"Nagadevanahalli,Bangalore,Karnataka,India","Nagdevanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.491903,12.94142
"Madiwala,Bangalore,Karnataka,India","Madiwala, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.617875,12.922288
"Rajarajeshwari Nagara,Bangalore,Karnataka,India","Rajarajeshwari Nagar, Mysuru, Mysuru, Karnataka, India",0.764683,76.605423,12.286288
"Celebrity Paradise Layout,Bangalore,Karnataka,India","Celebrity Paradise Layout, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651594,12.846761
"St Thomas Town,Bangalore,Karnataka,India","St Thomas Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.63228,13.016377
"Ckikkakammana Halli,Bangalore,Karnataka,India","Ckikkakammana halli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.600893,12.85125
"Banashankari 2nd Stage,Bangalore,Karnataka,India","Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.550589,12.94175
"Munivenkatppa Layout,Bangalore,Karnataka,India","Munivenkatppa Layout, Bilekahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.605986,12.903615
"Kamala Nagar,Bangalore,Karnataka,India","Kamla Nagar, Basaveshwar Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.528068,12.996559
"Kumarapalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Marenahalli,Bangalore,Karnataka,India","Marenahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.679247,13.119913
"Nagawara Junction,Bangalore,Karnataka,India","Nagavara, Bengaluru, Bengaluru Urban, Karnataka, India",0.7975,77.623602,13.037465
"Maithri Layout,Bangalore,Karnataka,India","Maithri Layout, Kadugodi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.755919,12.984862
"Raja Rajeshwari Nagar 5th Stage,Bangalore,Karnataka,India","5th Stage, Subramanyapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.732222,77.555519,12.89805
"Nanjappa Garden,Bangalore,Karnataka,India","Nanjappa Garden, Horamavu, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.655652,13.021926
"Vayunandana Layout,Bangalore,Karnataka,India","Vayunandana Layout, Hebbal Kempapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.598626,13.045968
"Geetanjali Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Kenchenhalli,Bangalore,Karnataka,India","Kenchenhalli, RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.509077,12.92909
"EPIP AREA, WHITEFIELD,Bangalore,Karnataka,India","Epip, KIADB Export Promotion Industrial Area, 560066, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.843333,77.7239878397659,12.97760595
"1st Stage Domlur,Bangalore,Karnataka,India","Domlur, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.638196,12.962467
"RMV extension stage 2, rmv extension,Bangalore,Karnataka,India","Indian Institute Of Science, Gulmohar Marg, Mathikere, Bengaluru, Karnataka 560012, India",0.429012,77.5667375,13.0194445
"Kalhalli,Bangalore,Karnataka,India","Kalhalli, Ulsoor, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.623225,12.986938
"Hadosiddapura,Bangalore,Karnataka,India","Hadosiddapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.70277,12.895709
"Vijaya Bank Colony,Bangalore,Karnataka,India","Vijaya Bank Colony, Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.660885,13.015083
"Lakkasandra,Bangalore,Karnataka,India","Jakkasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.637603,12.92435
"JP Nagar 8th Phase, ,Bangalore,Karnataka,India","2nd Block Jp Nagar 8th Phase, Royal Lake Front Phase2, 560083, Gottigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.931429,77.5733065,12.8640503
"Kachanayakanahalli,Bangalore,Karnataka,India","Kachanayakanahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.687294,12.798466
"Nagaraja Garden,Bangalore,Karnataka,India","Lalbagh Botanical Garden, Lalbagh Road, Bengaluru, Karnataka 560004, India",0.81,77.586951,12.948948
"1 Annasandrapalya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"6th block Koramangala,Bangalore,Karnataka,India","6th Block Koramangala, Koramangala 5th Block, 560095, Koramangala, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6206523,12.9366384
"JP nagar 9th Phase, ,Bangalore,Karnataka,India","Jp Nagar, 9th Phase, 560076, JP Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5755685,12.8684675
"4th Block Jayanagar,Bangalore,Karnataka,India","4th Block, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.549232,12.929502
"Kuvempu Nagar,Bangalore,Karnataka,India","Kuvempu Nagar, Dooravani Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.672328,13.008397
"Karnataka Shabarimala,Bangalore,Karnataka,India","Coorg - The Restaurant, 477, Krishna Temple Rd, Bengaluru, Karnataka 560038, India",0.77,77.641735,12.978958
"Canara Bank Colony,Bangalore,Karnataka,India","Canara Bank Colony, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.589578,12.931648
"Hanumagiri,Bangalore,Karnataka,India","Hanumagiri, Chikkalasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.547287,12.918796
"Seshadripuram,Bangalore,Karnataka,India","Sheshadripuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582224,12.993489
"Akshayanagara West,Bangalore,Karnataka,India","Akshayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.802308,77.617139,12.871779
"Prasanth Extension,Bangalore,Karnataka,India","Prashanth Nagar, T. Dasarahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.76,77.519932,13.046033
"Chikkathoguru,Bangalore,Karnataka,India","Chikkathoguru, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.655593,12.858505
"Anand nagar,Bangalore,Karnataka,India","Anand Nagar, Hubli, Dharwad, Karnataka, India",0.772222,75.10945,15.339409
"West of Chord Road,Bangalore,Karnataka,India","West of Chord Rd, Nagapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.545473,12.999653
"Junnasandra,Bangalore,Karnataka,India","Junnasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.688605,12.902815
"Handenahalli,Bangalore,Karnataka,India","Handenahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.767345,12.825982
"manyata tech park,Bangalore,Karnataka,India","Manayata Tech Park, Nagavara, Bengaluru, Bengaluru Urban, Karnataka, India",0.999379,77.621027,13.04574
"Sarvabhouma Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"SMV layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"CQAL LAYOUT C BLOCK,Bangalore,Karnataka,India","CQAL Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.584077,13.060813
"Near Electronic City, ,Bangalore,Karnataka,India","Electronic City, Anekal, Bengaluru Urban, Karnataka, India",0.878519,77.680243,12.836273
"Banashankari stage 2,Bangalore,Karnataka,India","Basics Life. Bengaluru, Rohini Complex Shop, Plot NO: 20. 1st Cross Rd, Bengaluru, Karnataka 560085, India",0.88037,77.550224,12.925721
"Doddanakundi Industrial Area 2,Bangalore,Karnataka,India","Doddanakundi Industrial Area 2, Kartik Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.707756,12.979318
"OLd Gurappanapalya,Bangalore,Karnataka,India","Old Gurappanapalya, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.602712,12.924562
"Chikkadunnasandra,Bangalore,Karnataka,India","Chikkadunnasandra, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.77789,12.850462
"Indranagar  100ft road defence colony,Bangalore,Karnataka,India","Truefitt & Hill, Shop No. 598/1 Situated In Ground, Bengaluru, Karnataka 560008, India",0.798889,77.644264,12.969022
"Wajid layout thanisandra,Bangalore,Karnataka,India","Wajid Layout, Kothanur, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.634357,13.06069
"Achins Road,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Uvce Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Gattigere,Bangalore,Karnataka,India","Gottigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.996111,77.587724,12.856532
"Cottonpet,Bangalore,Karnataka,India","Cottonpete, Bengaluru, Bengaluru Urban, Karnataka, India",0.996111,77.565886,12.965633
"singapura paradise,Bangalore,Karnataka,India","Singapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.537271,13.0759
"Kannur,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Sampangi Rama Nagar,Bangalore,Karnataka,India","Sampangi Rama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.592261,12.966456
"BEML Layout 5th stage,Bangalore,Karnataka,India","BEML Layout, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.719206,12.959966
"Pragathi Nagar,Bangalore,Karnataka,India","Pragathi Nagar, Basapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.653681,12.865999
"Ramesh Nagar,Bangalore,Karnataka,India","Ramesh Nagar, Vimanapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.678515,12.95573
"A Narayanapura,Bangalore,Karnataka,India","A Narayanapura, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.674939,12.993172
"Amblipura,Bangalore,Karnataka,India","Amblipura, Eastwood Twp, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.667161,12.91733
"Rajarajeshwari nagar,Bangalore,Karnataka,India","Rajarajeswari Nagar, Bengaluru, Karnataka 560098, India",1.0,77.517772,12.928443
"Rajarajeshwarinagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Jinkethimmanahalli,Bangalore,Karnataka,India","Jinkethimmanahalli, Varanasi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.685613,13.025504
"Vimanapura,Bangalore,Karnataka,India","Vimanapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.674891,12.962381
"1st Stage Radha Krishna Layout,Bangalore,Karnataka,India","1st Stage, Shivakumara Swamy Nagara, Davanagere, Davanagere, Karnataka, India",0.638889,75.92513,14.440114
"Bapuji Layout,Bangalore,Karnataka,India","Bapuji Layout, Attiguppe, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.528854,12.9641
"Vasantapura main road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"CQAL Layout,Bangalore,Karnataka,India","CQAL Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.584077,13.060813
"Venugopal Reddy Layout,Bangalore,Karnataka,India","Venugopal Reddy Layout, Arekere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.603367,12.885075
"Lake City,Bangalore,Karnataka,India","Lake City, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.617337,12.899738
"Lakshmipura,Bangalore,Karnataka,India","Lakshmipura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.529098,13.090878
"Old Town,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Okalipura,Bangalore,Karnataka,India","Okalipura, Srirampura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.566032,12.983282
"Maruthi Extension,Bangalore,Karnataka,India","Maruthi Extension, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.561291,13.001036
"Vidyapeeta,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Meenakshi Layout,Bangalore,Karnataka,India","Meenakshi Layout, Anekal, Bengaluru Urban, Karnataka, India",1.0,77.675316,12.88372
"S R Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"GD Layout,Bangalore,Karnataka,India","GD Layout, Vidyaranyapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.56266,13.071791
"Kithaganur,Bangalore,Karnataka,India","Kithiganur, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.70536,13.045465
"Shirdi Sai Nagar,Bangalore,Karnataka,India","Shirdi Sai Nagar Road, 56077, Ramkrishna Hegade Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6386790040642,13.0674009
"JP Nagar 7th Phase, ,Bangalore,Karnataka,India","JP Nagar 7th Phase, Bengaluru, Karnataka 560078, India",1.0,77.580426,12.890239
"J C Nagar,Bangalore,Karnataka,India","J C Nagar, Hubli, Dharwad, Karnataka, India",0.787037,75.144703,15.351808
"Sadduguntepalya,Bangalore,Karnataka,India","Sadduguntepalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.609625,12.931546
"Doddakammanahalli,Bangalore,Karnataka,India","Doddakammanahalli Road, Nobo Nagar, 560076, Hulimavu, Bengaluru, Bengaluru Urban, Karnataka, India",0.96,77.5955354,12.8729738
"Bidrahalli,Bangalore,Karnataka,India","Bidarahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.715606,13.060555
"Medi Agrahara,Bangalore,Karnataka,India","Madi Agrahara, Bengaluru, Bengaluru Urban, Karnataka, India",0.997821,77.529346,13.105833
"whitefiled,Bangalore,Karnataka,India","Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.749745,12.969637
"Subbannaiah Palya,Bangalore,Karnataka,India","Subbannaiah Palya, Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.641467,13.008258
"N R Layout,Bangalore,Karnataka,India","N R Colony, Kalaburagi, Kalaburagi, Karnataka, India",0.655556,76.818872,17.339285
"Richards Town,Bangalore,Karnataka,India","Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.615805,13.004216
"Manorayana Palya,Bangalore,Karnataka,India","Manorayana Palya, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.603918,13.030828
"Madanayakahalli,Bangalore,Karnataka,India","Madanayakahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.460678,13.061138
"Mahalakshmi Puram,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Jaladarsini Layout,Bangalore,Karnataka,India","Jaladarsini Layout, Sanjaynagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.571655,13.032248
"Attur Layout,Bangalore,Karnataka,India","Atturu, Yelahanka New Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.79,77.565685,13.107471
"Brooke Bond First Cross,Bangalore,Karnataka,India","Karnataka, India",0.497355,75.7891387583579,14.9567026529756
"Glass Factory Layout,Bangalore,Karnataka,India","Glass Factory Layout, Electronic City, Anekal, Bengaluru Urban, Karnataka, India",1.0,77.693327,12.835878
"Milk Colony,Bangalore,Karnataka,India","Milk Colony, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.557205,13.008529
"Basnashankari,6th stage,,Bangalore,Karnataka,India","Banashankari 6th Stage, Thurahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.508792,12.881532
"Near ullas theater,Bangalore,Karnataka,India","Urvashi Cinemas, Lalbagh Main Road, Bengaluru, Karnataka 560027, India",0.750741,77.585617,12.955631
"Chikkakannalli,Bangalore,Karnataka,India","Chikkakannalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.698637,12.903136
"Yeshwanthpur Industrial Suburb,Bangalore,Karnataka,India","Yeshwanthpur, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.552921,13.02383
"Nandi Hills,Bangalore,Karnataka,India","Nandi Hills, 60 KM from Bangalore, Chikkaballapura, Karnataka 562103, India",0.772222,77.680911,13.368001
"Thanisandra main road,Bangalore,Karnataka,India","Thanisandra Main Road, Sri Balaji Krupa Layout, 560077, R.K. Hegde Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.631672,13.0649791
"Saptagiri Layout,Bangalore,Karnataka,India","Saptagiri Layout, Hosakerehalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.530451,12.918855
"Doddabanahalli,Bangalore,Karnataka,India","Doddaganahalli, Hosakote, Bengaluru Rural, Karnataka, India",0.861071,77.949424,13.181704
" Electronic City,Bangalore,Karnataka,India","Electronic City, Anekal, Bengaluru Urban, Karnataka, India",0.990889,77.680243,12.836273
"Vijayabank bank layout,Bangalore,Karnataka,India","Citibank, 5, MG Road, Bengaluru, Karnataka 560001, India",0.750741,77.615528,12.973325
"D Group Employees Layout,Bangalore,Karnataka,India","D-Group Layout, Annapurneshwari Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.724286,77.501859,12.971302
"Hosahalli Extension,Bangalore,Karnataka,India","Hosahalli Extension, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.541593,12.966584
"1Channasandra,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Whitefield, ,Bangalore,Karnataka,India","Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.749745,12.969637
"Kempegowda Nagar,Bangalore,Karnataka,India","Kempegowda Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.562323,12.949368
"Vaderahalli,Bangalore,Karnataka,India","Vaderahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.534704,13.098342
"4th Phase JP Nagar,Bangalore,Karnataka,India","4th Block, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.71291,77.549232,12.929502
"K R C kothanur,Bangalore,Karnataka,India","K R Market, Gundopanth St, Old Tharagupet, Bengaluru, Karnataka 560053, India",0.724286,77.577896,12.968636
"2nd Block Jayanagar,Bangalore,Karnataka,India","2nd Block, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582604,12.940171
"Singanayakanahalli,Bangalore,Karnataka,India","Singanayakanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.569321,13.147862
"Udaya Nagar,Bangalore,Karnataka,India","Uday Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.995606,77.553008,12.911025
" Whitefield,Bangalore,Karnataka,India","Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.749745,12.969637
"Vaishnavi Layout,Bangalore,Karnataka,India","Vaishnavi Layout, Vidyaranyapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.552584,13.077286
"Housing Board Layout Vijay Nagar,Bangalore,Karnataka,India","Vijay Nagar, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.732222,77.758587,12.974075
"Thomas Town,Bangalore,Karnataka,India","2nd Cross Road, HRBR Layout, 560043, Kalyan Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.6451446,13.0151589
"Manganahalli,Bangalore,Karnataka,India","Manganahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.467956,12.95645
"Indra Nagar,Bangalore,Karnataka,India","Indra Nagar, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.659612,12.836029
"t.c palya,Bangalore,Karnataka,India","Tc Palaya Road, 560016, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",0.990208,77.6930892,13.0098552
"Ilyas Nagar,Bangalore,Karnataka,India","Ilyas Nagar, Kumaraswamy Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.570644,12.907008
"3rd Phase JP Nagar,Bangalore,Karnataka,India","JP Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.586607,12.909694
"kanakapura main road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"Reliaable Tranquil Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Mailasandra,Bangalore,Karnataka,India","Mailasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.493228,12.915939
"Basvasamithi Layout Vidyaranyapura,Bangalore,Karnataka,India","Vidyaranyapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.557731,13.076641
"8th Block Jayanagar,Bangalore,Karnataka,India","Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.582423,12.929273
"Atmananda Colony,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Baba Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Badrappa Layout,Bangalore,Karnataka,India","Badrappa Layout, Koti Hosahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.578508,13.051025
"Lal Bahadur Shastri Nagar,Bangalore,Karnataka,India","Lal Bahadur Shastri Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.546654,12.858503
"Puttappa Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Ananthanagar Phase 1,Electronic City , phase 2,Bangalore,Karnataka,India","Croma, Eva Mall, Bengaluru, Karnataka 560025, India",0.558148,77.60704,12.971106
"Bethel Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Kirloskar Layout,Bangalore,Karnataka,India","Kirloskar Layout, Soundarya Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.500931,13.066964
"tc.palya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Dollar Scheme Colony,Bangalore,Karnataka,India","Dollar Scheme Colony, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.619593,12.918609
"Omarbagh Layout,Bangalore,Karnataka,India","Omarbagh Layout, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.568212,12.911239
"anjananager magdi road,Bangalore,Karnataka,India","Magadi Road, 560023, Binnipete, Bengaluru, Bengaluru Urban, Karnataka, India",0.811852,77.5550299,12.9752737
"Kodipalya,Bangalore,Karnataka,India","Kodipalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.492211,12.896548
"Aishwarya Crystal Layout,Bangalore,Karnataka,India","Aishwarya Crystal Layout, Begur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.647608,12.873511
"DUO Layout,Bangalore,Karnataka,India","DUO Layout, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.613372,12.894204
"Srinivas Colony,Bangalore,Karnataka,India","Srinivas Colony, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.591577,12.961558
"Moodalapalya,Bangalore,Karnataka,India","Moodalapalya, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.523219,12.972387
"Gokaula Extension,Bangalore,Karnataka,India","Gokula Extension, Mathikere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.558302,13.042362
"Subash Nagar,Bangalore,Karnataka,India","Subash Nagar, Kengeri Satellite Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.479009,12.935351
"RTO ullalu,Bangalore,Karnataka,India","RTO, Mangaluru, Karnataka 575001, India",0.880556,74.839396,12.861331
"Carmelaram,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
